Student_ID,Name,Gender,Age,State,City,Marital_Status,Study_Hours,Marks,Attendance_Percentage,Sleep_Hours,Extra_Classes,Sports_Participation
259,Anya Kalita,Female,19,Uttar Pradesh,Pali,Single,6.49,34.05,52.49,9.0,Yes,No
260,Ivana Kohli,Male,20,Madhya Pradesh,Bahraich,Single,13.54,68.67,57.5,7.9,Yes,No
261,Siya Loyal,Female,18,Himachal Pradesh,Nandyal,Single,3.86,12.95,76.88,5.1,No,Yes
262,Parinaaz Dube,Other,22,Telangana,Bhimavaram,Single,8.11,41.98,78.79,6.5,No,Yes
263,Seher Sethi,Male,18,Telangana,Karimnagar,Single,6.87,30.19,82.26,5.2,No,Yes
264,Gatik Goel,Female,19,Jharkhand,Karawal Nagar,Single,1.25,3.06,50.85,6.0,Yes,No
265,Nishith Sengupta,Female,22,Andhra Pradesh,Pondicherry,Single,12.1,56.42,98.02,7.9,No,Yes
266,Shanaya Bansal,Female,21,Punjab,Ramgarh,Single,1.97,4.52,52.23,7.9,No,Yes
267,Vritika Shankar,Female,24,Jharkhand,Meerut,Single,7.64,48.82,57.15,5.1,Yes,No
268,Oorja Rout,Female,24,Andhra Pradesh,Aligarh,Single,8.85,50.91,50.7,8.6,No,No
269,Ahana  Bose,Male,17,Uttarakhand,Kulti,Single,9.8,58.6,78.34,7.0,No,Yes
270,Farhan Gaba,Male,19,Telangana,Chandigarh,Single,10.64,47.09,96.61,5.9,No,No
271,Kartik Sengupta,Female,19,Jharkhand,Ujjain,Single,4.55,23.11,83.3,6.5,No,Yes
272,Shray Badal,Female,20,Uttar Pradesh,Ranchi,Single,1.14,0.0,91.13,7.0,Yes,No
273,Shalv Kurian,Female,18,Uttar Pradesh,Jamshedpur,Single,11.13,52.17,50.66,6.8,No,No
274,Jivika Lad,Female,19,Meghalaya,Pallavaram,Single,8.5,37.91,77.1,6.4,Yes,Yes
275,Onkar Sarraf,Female,19,Odisha,Kota,Single,12.71,69.75,72.98,6.5,No,No
276,Rasha Sangha,Female,21,Meghalaya,Nagercoil,Single,12.5,60.52,74.95,4.9,No,Yes
277,Rania Kota,Female,21,Sikkim,Bihar Sharif,Single,12.81,69.39,53.61,8.1,No,Yes
278,Sana Shenoy,Female,22,Tripura,Ahmednagar,Single,7.79,41.97,84.22,6.7,No,Yes
279,Baiju Grewal,Female,23,Meghalaya,Bhiwandi,Married,5.67,39.87,75.16,4.7,No,No
280,Ayesha Raju,Female,23,Manipur,Madanapalle,Single,12.08,53.0,88.26,7.8,No,Yes
281,Sumer Kibe,Female,17,Mizoram,Mango,Single,7.32,42.9,74.26,8.7,No,Yes
282,Anya Gera,Male,23,Bihar,Raebareli,Single,3.57,23.58,57.47,8.7,No,Yes
283,Kashvi Koshy,Male,20,Uttar Pradesh,Saharsa,Single,12.97,59.98,82.41,5.8,No,Yes
284,Bhavin Sangha,Male,17,Himachal Pradesh,Thane,Single,13.36,71.84,58.62,4.7,No,No
285,Madhup Jayaraman,Female,22,Odisha,Buxar,Single,7.53,39.33,93.62,6.6,No,Yes
286,Ela Chatterjee,Male,21,Sikkim,Ramgarh,Single,2.06,9.16,80.66,4.6,No,Yes
287,Anahi Barad,Male,23,Jharkhand,Arrah,Single,6.43,28.03,57.86,8.7,No,No
288,Rasha Sachar,Female,18,Himachal Pradesh,Srinagar,Single,12.25,57.65,98.12,4.9,Yes,No
289,Seher Wadhwa,Male,21,Himachal Pradesh,Ghaziabad,Single,13.62,78.35,75.92,5.3,Yes,No
290,Faiyaz Balakrishnan,Female,24,Meghalaya,Dindigul,Single,3.85,19.25,53.64,6.0,Yes,No
291,Neysa Rege,Male,20,Sikkim,Shimoga,Single,1.94,13.61,81.34,5.9,No,Yes
292,Divit Master,Male,21,Sikkim,Nandyal,Married,13.28,62.45,62.66,8.0,No,No
293,Anahita Krishnamurthy,Female,20,Punjab,Agra,Single,6.45,28.35,90.18,6.3,No,No
294,Akarsh Hora,Male,20,Bihar,Delhi,Single,8.58,48.31,90.89,4.9,No,Yes
295,Rati Rajan,Male,20,Arunachal Pradesh,Vijayawada,Single,14.55,66.0,98.95,5.3,No,No
296,Mannat Dasgupta,Female,22,Mizoram,Malegaon,Single,1.93,7.57,75.09,6.5,No,Yes
297,Parinaaz Johal,Female,20,Maharashtra,Avadi,Single,10.08,50.57,72.75,4.7,Yes,No
298,Ritvik Agate,Male,20,Bihar,Bhilwara,Single,2.04,10.76,87.67,7.1,Yes,No
299,Aarav Dugal,Female,24,Haryana,Nizamabad,Single,6.26,30.4,56.62,6.8,No,No
300,Charvi Buch,Male,18,Uttar Pradesh,Nizamabad,Single,12.25,63.23,77.35,7.6,No,No
301,Renee Vora,Male,17,Gujarat,Machilipatnam,Single,7.07,38.81,77.31,8.7,No,No
302,Lakshit Manda,Female,19,West Bengal,Phusro,Single,14.96,78.47,54.47,8.6,Yes,Yes
303,Hazel Banik,Female,24,Bihar,Hajipur,Single,8.83,39.22,70.9,8.7,No,No
304,Misha Mane,Female,17,Maharashtra,Bhind,Single,5.5,26.08,92.66,5.2,Yes,Yes
305,Dhanuk Loke,Female,20,Arunachal Pradesh,Giridih,Single,4.08,26.37,92.81,4.7,Yes,Yes
306,Mahika Talwar,Other,18,Andhra Pradesh,Srikakulam,Single,5.91,34.02,54.96,5.5,Yes,No
307,Ivan Karan,Female,21,Jharkhand,Malegaon,Single,6.22,24.24,54.54,8.5,Yes,Yes
308,Ehsaan Chad,Male,18,Telangana,Avadi,Single,1.96,11.56,63.13,8.9,No,Yes
309,Alia Khosla,Female,24,Gujarat,Kozhikode,Single,6.17,20.96,93.74,8.3,Yes,No
310,Piya Grewal,Male,20,Madhya Pradesh,Jamnagar,Married,7.5,37.73,56.45,4.6,No,No
311,Siya Thakur,Male,18,Nagaland,Ghaziabad,Single,11.12,65.09,86.0,8.7,No,Yes
312,Nakul Chokshi,Male,23,Arunachal Pradesh,Malda,Single,10.19,46.21,55.06,6.1,Yes,Yes
313,Ela Sant,Male,18,Sikkim,Vadodara,Single,10.92,50.43,81.16,4.0,Yes,Yes
314,Misha Lalla,Other,20,Manipur,Pune,Single,1.12,9.42,67.8,6.2,No,No
315,Ira Mand,Female,22,Uttar Pradesh,Coimbatore,Single,4.05,12.54,89.45,4.2,Yes,Yes
316,Manikya Sehgal,Female,23,Madhya Pradesh,Serampore,Single,10.26,48.14,61.68,6.7,No,No
317,Keya Ravel,Male,18,Nagaland,Erode,Single,7.78,41.88,81.96,5.7,No,Yes
318,Neysa Hans,Male,19,Kerala,Pune,Single,1.07,2.18,61.78,6.4,Yes,Yes
319,Ayesha Som,Male,19,Haryana,Muzaffarpur,Single,12.26,60.12,85.68,7.1,No,No
320,Kashvi Chana,Male,18,Manipur,Pudukkottai,Single,11.82,62.82,93.68,8.3,Yes,Yes
321,Hazel Keer,Female,22,Uttarakhand,Ghaziabad,Single,8.68,45.51,56.34,7.3,No,No
322,Hansh Dugar,Female,21,Meghalaya,Buxar,Single,1.93,10.98,93.33,6.2,No,Yes
323,Vihaan Srivastava,Female,20,Chhattisgarh,Bharatpur,Married,11.73,56.95,79.68,8.1,Yes,No
324,Trisha Setty,Male,19,Meghalaya,Ongole,Single,9.17,47.7,56.36,8.5,Yes,No
325,Rania Bawa,Female,21,Assam,Bongaigaon,Married,11.95,59.13,71.38,4.6,No,Yes
326,Darshit Gaba,Female,18,Goa,Faridabad,Single,11.52,59.89,58.04,6.7,No,Yes
327,Vardaniya Sami,Female,24,Maharashtra,Siliguri,Single,12.24,58.72,85.02,5.4,Yes,Yes
328,Arnav Ray,Female,21,Maharashtra,Allahabad,Single,8.25,40.34,87.94,4.2,No,No
329,Oorja Badal,Male,23,Tamil Nadu,Kolhapur,Single,2.96,9.85,55.29,7.3,No,No
330,Ritvik Sawhney,Male,17,Andhra Pradesh,Jabalpur,Single,10.4,51.82,75.31,8.3,No,No
331,Shayak Brar,Male,19,Telangana,Patna,Single,9.69,44.39,90.73,4.8,Yes,No
332,Prisha Khatri,Female,18,Chhattisgarh,Suryapet,Single,11.39,51.38,96.81,8.1,No,Yes
333,Ira Bala,Male,24,Odisha,Tirunelveli,Single,3.38,18.19,75.68,8.3,No,Yes
334,Taran Dada,Male,20,Nagaland,Katihar,Single,3.73,19.71,97.51,8.6,Yes,Yes
335,Indrans Chada,Male,24,Nagaland,Ichalkaranji,Single,13.47,71.26,76.78,5.3,No,Yes
336,Anahi Keer,Male,22,Maharashtra,Bulandshahr,Single,11.5,55.34,69.71,8.5,No,Yes
337,Shalv Dar,Female,23,Rajasthan,Nadiad,Single,13.72,70.64,92.41,5.6,No,No
338,Hansh Shah,Female,18,Haryana,Hindupur,Single,11.62,60.85,74.65,6.8,Yes,No
339,Navya Bahri,Male,20,Uttar Pradesh,Rohtak,Single,9.36,49.02,73.6,4.3,No,No
340,Azad Virk,Male,22,Tripura,Ulhasnagar,Single,10.16,46.67,74.52,4.2,No,Yes
341,Nirvaan Jayaraman,Female,22,Sikkim,Haridwar,Single,13.45,68.0,92.34,7.6,No,No
342,Miraan Ganesan,Male,18,Uttar Pradesh,Mirzapur,Single,9.1,47.32,91.6,6.2,No,No
343,Kartik Kuruvilla,Male,23,Andhra Pradesh,Yamunanagar,Single,9.85,49.29,70.18,5.3,No,No
344,Nehmat Kant,Male,21,Tamil Nadu,Shimla,Single,3.19,5.52,66.66,5.0,No,Yes
345,Ojas Bhandari,Male,21,Goa,Tiruvottiyur,Single,7.63,38.95,74.6,7.3,Yes,Yes
346,Eva Sengupta,Female,22,Haryana,Hajipur,Single,11.03,66.21,78.64,4.0,No,Yes
347,Tarini Aggarwal,Female,21,Gujarat,Srikakulam,Single,4.79,22.15,61.92,8.0,No,Yes
348,Sumer Dhar,Male,17,Rajasthan,Purnia,Single,3.83,15.51,89.7,4.4,Yes,No
349,Aarush Halder,Male,22,Haryana,Surat,Single,5.39,28.82,74.32,5.0,No,Yes
350,Siya Saraf,Female,22,Gujarat,Ghaziabad,Single,4.38,23.46,66.7,5.9,No,Yes
351,Taran Sandal,Female,20,Tripura,Suryapet,Single,4.01,26.01,55.34,6.4,Yes,No
352,Pranay Bora,Female,21,West Bengal,Shimla,Single,6.95,28.46,61.94,5.8,Yes,No
353,Neysa Anand,Female,23,Chhattisgarh,Bhind,Single,13.71,72.21,97.46,5.6,Yes,No
354,Miraan Mannan,Male,22,Telangana,Ulhasnagar,Single,8.1,43.45,65.25,8.8,Yes,No
355,Jivika Som,Male,24,Assam,Dindigul,Single,3.63,17.44,58.44,7.2,No,Yes
356,Manjari Balan,Female,23,Andhra Pradesh,Latur,Single,2.08,12.09,73.03,4.1,Yes,Yes
357,Urvi Kalla,Male,17,Tripura,Serampore,Single,10.75,58.9,65.35,6.2,No,Yes
358,Neysa Raj,Female,20,Goa,Ghaziabad,Single,6.36,36.16,51.76,8.4,No,No
359,Nitya Sarkar,Female,18,Odisha,Naihati,Single,12.51,56.83,66.16,5.5,Yes,No
360,Adah Bal,Female,23,Himachal Pradesh,Gwalior,Single,10.23,55.25,77.21,4.5,No,Yes
361,Neysa Aurora,Male,22,Uttar Pradesh,Jorhat,Single,12.15,60.43,77.59,7.8,No,No
362,Indrajit Rajagopalan,Female,17,Maharashtra,Pune,Single,4.81,24.41,67.83,7.0,No,Yes
363,Zoya Chhabra,Male,19,Jharkhand,Bareilly,Single,10.69,53.82,72.37,6.9,Yes,No
364,Akarsh Tata,Female,17,Chhattisgarh,Gorakhpur,Single,4.7,22.75,98.28,4.3,Yes,Yes
365,Yashvi Kala,Female,17,Tripura,Noida,Single,14.15,76.71,68.87,4.7,No,Yes
366,Kavya Kala,Male,20,Haryana,Ambala,Married,9.91,49.13,62.91,7.1,No,No
367,Krish Khurana,Other,18,Himachal Pradesh,Kottayam,Single,5.54,22.1,62.17,5.0,No,No
368,Ira Hari,Female,19,Himachal Pradesh,Hubli–Dharwad,Single,4.77,21.88,72.89,6.5,No,No
369,Khushi Seth,Male,21,Assam,Howrah,Single,3.67,19.24,87.98,6.7,Yes,Yes
370,Hazel Sant,Male,21,Kerala,Lucknow,Single,10.72,59.75,60.3,5.4,No,Yes
371,Shaan Andra,Male,23,Jharkhand,Tiruvottiyur,Single,4.06,23.32,85.46,8.7,Yes,Yes
372,Kartik Som,Male,17,Himachal Pradesh,Jaunpur,Single,9.33,42.4,51.06,8.2,Yes,No
373,Neysa Ramaswamy,Male,24,Manipur,Satara,Single,4.7,35.93,70.95,7.6,No,No
374,Yuvaan Bhargava,Female,20,Madhya Pradesh,Nagaon,Single,10.27,52.67,88.79,4.4,Yes,No
375,Hiran Gera,Male,24,Maharashtra,South Dumdum,Single,12.41,68.43,66.94,4.5,No,Yes
376,Tanya Sami,Male,20,Nagaland,Gulbarga,Single,11.89,58.69,78.19,6.5,No,No
377,Nishith Warrior,Female,21,Uttarakhand,Dibrugarh,Single,11.65,60.92,60.25,4.8,Yes,No
378,Sana Ganesh,Male,23,Manipur,Alwar,Single,3.63,22.35,87.1,8.9,No,No
379,Priyansh Sangha,Female,23,Telangana,Thrissur,Single,2.24,17.29,52.61,4.8,No,Yes
380,Taran Bhargava,Male,23,Himachal Pradesh,Fatehpur,Single,10.79,59.24,92.63,6.4,No,No
381,Indrajit Manda,Male,19,Gujarat,Dehradun,Single,6.16,35.16,59.91,5.8,Yes,No
382,Yashvi Hayer,Female,18,Andhra Pradesh,Vijayawada,Single,7.05,33.67,93.72,7.2,No,No
383,Arnav Khalsa,Female,19,Gujarat,Mango,Single,1.44,4.34,67.63,4.6,No,No
384,Gokul Trivedi,Female,22,Himachal Pradesh,Guwahati,Single,4.63,24.81,86.13,6.2,No,Yes
385,Ishaan Ranganathan,Female,22,Manipur,Rajpur Sonarpur,Single,1.47,12.02,65.96,5.4,Yes,No
386,Eva Ranganathan,Female,24,Himachal Pradesh,Thrissur,Single,13.31,65.44,95.3,8.4,No,No
387,Aarush Cherian,Male,18,Himachal Pradesh,Nagpur,Single,4.41,27.38,56.33,4.2,Yes,Yes
388,Onkar Atwal,Male,21,Odisha,Pudukkottai,Single,8.8,51.26,58.93,8.6,No,Yes
389,Rohan Chandra,Female,18,Gujarat,Malda,Single,1.55,3.17,74.65,8.2,Yes,Yes
390,Kiara Savant,Female,20,Haryana,Tirupati,Single,10.34,47.52,54.1,5.5,No,No
391,Jivika Ghosh,Other,22,Mizoram,Vellore,Single,5.52,26.9,59.8,7.9,No,Yes
392,Priyansh Manne,Male,17,Maharashtra,Ratlam,Single,13.57,69.39,97.19,4.2,Yes,No
393,Dhanush Walla,Male,17,Nagaland,Ujjain,Single,13.43,64.53,98.82,8.8,Yes,Yes
394,Aarna Thaker,Female,21,Punjab,Jaunpur,Single,5.55,34.51,68.81,6.6,No,No
395,Madhup Seth,Male,20,Uttar Pradesh,Jalgaon,Single,13.61,70.17,96.16,5.5,No,Yes
396,Akarsh Dani,Female,24,Jharkhand,Proddatur,Single,14.95,74.95,77.24,5.8,No,Yes
397,Pihu Dasgupta,Female,19,Rajasthan,Danapur,Single,12.56,55.62,63.49,4.3,No,No
398,Mannat Kapur,Male,20,Chhattisgarh,Muzaffarpur,Single,12.83,57.57,85.12,8.9,Yes,No
399,Devansh Dixit,Female,17,Karnataka,Rajpur Sonarpur,Single,4.49,23.86,82.95,4.2,No,Yes
400,Romil Kumer,Female,17,Andhra Pradesh,Rajkot,Single,9.07,34.69,99.46,7.3,No,Yes
401,Mahika Dhar,Male,24,Andhra Pradesh,Jammu,Married,1.94,14.76,63.25,6.2,No,Yes
402,Ojas Bail,Female,22,Karnataka,Malda,Single,2.33,10.86,83.6,8.7,No,No
403,Riaan Tandon,Female,20,Mizoram,Kota,Single,14.98,91.12,52.6,5.2,No,No
404,Vivaan Sunder,Female,20,Punjab,Rohtak,Single,5.57,39.39,55.68,6.7,No,No
405,Jhanvi Banik,Male,17,Bihar,Vasai-Virar,Single,11.47,56.44,50.2,6.4,Yes,No
406,Mehul Kar,Female,19,Tripura,Arrah,Single,12.29,60.92,99.97,7.5,No,No
407,Ivana Saini,Male,21,Mizoram,Nagaon,Single,13.01,70.03,90.11,4.3,No,Yes
408,Aarna Sant,Male,23,West Bengal,Ambala,Single,14.97,83.37,89.34,5.0,Yes,No
409,Kartik Swamy,Female,21,Chhattisgarh,Satna,Single,4.38,13.71,75.49,5.1,No,No
410,Miraya Madan,Male,20,Gujarat,Silchar,Single,1.56,0.0,65.0,7.7,No,Yes
411,Divij Bahri,Male,21,Arunachal Pradesh,Ongole,Single,6.76,30.69,57.56,4.9,No,Yes
412,Kaira Kumer,Female,17,Odisha,Fatehpur,Single,2.82,17.01,64.23,6.9,No,Yes
413,Mamooty Desai,Female,17,Kerala,Bhilwara,Single,1.31,9.03,68.8,5.1,No,Yes
414,Alisha Swaminathan,Female,24,Odisha,Kulti,Married,6.05,35.6,87.82,8.3,Yes,No
415,Kismat Sachdev,Female,20,Mizoram,Kharagpur,Single,11.97,53.85,76.98,8.7,No,No
416,Tanya Bhandari,Male,24,Assam,Singrauli,Single,8.93,33.07,53.87,6.6,No,No
417,Dharmajan Kala,Male,20,Goa,Gwalior,Single,5.38,31.19,50.9,5.8,No,No
418,Farhan Garg,Male,23,Goa,Hazaribagh,Single,10.16,46.66,55.12,5.2,No,No
419,Yasmin Balakrishnan,Female,23,Punjab,Jabalpur,Single,4.25,11.16,70.52,4.2,Yes,No
420,Pranay Ramachandran,Female,22,West Bengal,Madanapalle,Single,1.2,6.73,96.66,5.3,No,Yes
421,Kashvi Agrawal,Female,20,Gujarat,Unnao,Single,11.7,62.47,81.87,7.3,No,Yes
422,Rhea Agarwal,Female,19,Haryana,Anantapur,Single,9.73,48.04,90.09,6.7,No,No
423,Veer Issac,Male,21,West Bengal,Durg,Single,11.67,56.06,73.32,8.7,No,Yes
424,Vanya Maharaj,Female,20,Tripura,Sambhal,Single,1.55,6.95,68.08,6.0,No,Yes
425,Anay Trivedi,Male,18,Kerala,Tirupati,Single,12.72,61.75,55.42,7.5,No,No
426,Jayan Solanki,Female,22,Jharkhand,Pune,Single,9.67,41.61,93.8,6.4,No,No
427,Dhruv Verma,Male,18,Nagaland,Amaravati,Single,8.89,40.88,89.16,6.6,No,Yes
428,Suhana Tank,Female,17,Andhra Pradesh,Ulhasnagar,Single,9.74,51.31,58.41,5.3,No,No
429,Inaaya  Kapur,Male,23,Chhattisgarh,Bongaigaon,Single,13.1,67.11,75.61,6.3,No,No
430,Tanya Sood,Male,21,Odisha,Amaravati,Single,9.22,46.94,74.37,6.4,No,Yes
431,Ishita Bose,Male,20,Himachal Pradesh,Bathinda,Single,9.13,40.67,81.25,7.5,No,Yes
432,Nakul Tiwari,Female,18,Gujarat,Vellore,Single,14.87,73.44,97.31,8.7,Yes,No
433,Manikya Kalla,Female,21,Odisha,Tadipatri,Single,11.59,47.06,78.99,5.6,No,Yes
434,Vaibhav Wali,Male,17,Tripura,Rajkot,Single,7.19,36.84,77.01,4.2,Yes,Yes
435,Prisha Aurora,Male,23,Madhya Pradesh,Gandhinagar,Single,10.9,61.64,52.52,6.5,No,No
436,Misha Chaudhry,Female,19,Meghalaya,Bidar,Single,6.45,24.88,53.15,6.7,No,No
437,Khushi Malhotra,Male,22,Punjab,Tirunelveli,Single,4.2,18.07,59.37,4.8,No,Yes
438,Ehsaan Divan,Female,21,Manipur,Bhalswa Jahangir Pur,Single,9.36,48.45,51.62,7.8,No,Yes
439,Pihu Varma,Female,21,Bihar,Karnal,Single,13.99,76.21,87.17,8.9,Yes,Yes
440,Lagan Chaudry,Male,19,Maharashtra,Gaya,Single,14.01,67.81,86.17,8.7,No,No
441,Hunar Saha,Male,21,Rajasthan,Ongole,Single,5.79,25.49,56.8,5.0,No,Yes
442,Veer Solanki,Other,17,Madhya Pradesh,Tadipatri,Single,8.39,32.11,91.8,8.4,No,No
443,Aaryahi Koshy,Male,17,Tamil Nadu,Baranagar,Single,3.96,20.32,57.74,7.5,Yes,No
444,Hridaan Goda,Male,19,Odisha,Mango,Married,14.94,84.91,65.06,6.3,No,Yes
445,Miraya Maharaj,Female,22,Maharashtra,Nagercoil,Single,14.74,75.09,62.45,6.7,No,No
446,Indrajit Bhatti,Female,20,Mizoram,Orai,Single,10.09,50.34,68.62,8.2,No,No
447,Ritvik Halder,Other,18,Manipur,Rourkela,Single,12.26,62.91,62.73,6.4,No,No
448,Yakshit Sarna,Female,20,Himachal Pradesh,Jehanabad,Single,11.01,54.99,74.45,5.9,No,Yes
449,Nitara Sanghvi,Male,21,Manipur,Kirari Suleman Nagar,Single,9.3,42.43,70.37,6.5,No,No
450,Urvi Sinha,Male,18,Goa,Burhanpur,Single,1.75,12.87,99.33,6.9,No,No
451,Lagan Keer,Female,24,West Bengal,Hindupur,Single,7.37,37.98,52.8,4.9,No,No
452,Priyansh Shere,Female,19,Himachal Pradesh,Moradabad,Single,10.45,52.34,57.11,8.5,Yes,Yes
453,Gatik Kale,Male,19,Mizoram,Mumbai,Single,10.49,47.57,52.64,7.4,No,No
454,Aaryahi Biswas,Female,22,Telangana,Belgaum,Single,6.22,37.62,81.29,7.2,No,Yes
455,Faiyaz Venkatesh,Male,18,Gujarat,Kolhapur,Single,14.18,74.22,52.73,4.5,Yes,Yes
456,Kartik Loyal,Female,17,Telangana,Ratlam,Single,3.34,13.94,91.82,7.0,Yes,No
457,Saanvi Loyal,Male,18,Haryana,Bhatpara,Single,8.01,45.06,75.6,4.6,No,No
458,Ishita Rajan,Male,21,Assam,Nandyal,Single,10.67,50.86,76.35,4.4,Yes,No
459,Navya Sharaf,Male,17,Uttar Pradesh,Malegaon,Single,10.76,49.89,78.08,6.6,No,No
460,Zara Desai,Male,23,Jharkhand,Kharagpur,Single,10.08,46.6,58.54,6.0,Yes,No
461,Hansh Ramanathan,Male,23,West Bengal,Tiruppur,Single,4.85,15.39,59.88,6.9,No,Yes
462,Veer Guha,Female,24,Punjab,Fatehpur,Single,3.19,18.31,65.94,4.4,Yes,No
463,Shlok Trivedi,Female,23,Tamil Nadu,Yamunanagar,Single,9.9,40.34,79.67,6.2,Yes,Yes
464,Mahika Saran,Female,19,Meghalaya,Buxar,Single,9.39,40.81,60.51,4.9,No,Yes
465,Vanya Tailor,Other,18,West Bengal,Raipur,Single,3.51,7.17,55.82,8.9,No,No
466,Adah Tata,Male,23,Sikkim,Sonipat,Single,10.87,53.92,98.51,6.8,Yes,No
467,Abram Apte,Male,20,Bihar,Chennai,Single,7.37,36.1,51.1,7.4,No,No
468,Uthkarsh Khosla,Female,22,Tamil Nadu,Gaya,Single,10.35,50.12,90.13,5.6,No,No
469,Inaaya  Baria,Male,20,Karnataka,Saharsa,Single,12.72,58.39,89.4,4.5,No,Yes
470,Dhanush Sahota,Other,23,Bihar,Jalandhar,Single,3.38,11.04,64.86,8.9,No,Yes
471,Lakshay Gupta,Male,24,Gujarat,Bongaigaon,Single,1.27,8.67,56.78,5.4,No,No
472,Indranil Sant,Other,22,Uttarakhand,Vadodara,Single,11.91,56.8,57.28,6.1,No,Yes
473,Himmat Gera,Male,21,Manipur,Anantapuram,Single,9.54,49.28,84.87,7.2,No,Yes
474,Rasha Shroff,Female,20,Karnataka,Bokaro,Single,10.79,49.52,82.14,4.1,Yes,No
475,Romil Chad,Female,24,Haryana,Shahjahanpur,Married,12.73,64.56,89.14,8.1,No,Yes
476,Aarna Raj,Other,18,Uttarakhand,Kochi,Single,12.24,67.72,96.87,6.7,No,Yes
477,Rati Badami,Male,18,Jharkhand,Jaunpur,Single,14.45,75.18,84.6,5.4,No,No
478,Yakshit Sachar,Female,20,Mizoram,Bidhannagar,Single,8.5,40.44,57.79,4.3,No,No
479,Hridaan Singh,Other,23,Assam,Kottayam,Single,7.84,40.49,62.17,4.8,No,No
480,Tiya Solanki,Female,24,Karnataka,Noida,Single,6.63,31.95,92.11,8.5,No,No
481,Tejas Dani,Female,18,Kerala,Dehradun,Single,3.15,15.79,60.47,7.4,No,No
482,Ryan Iyer,Female,21,Karnataka,Nandyal,Single,9.02,43.47,53.63,5.2,No,No
483,Ela Srinivasan,Male,17,Karnataka,Patiala,Single,4.88,23.58,85.16,4.3,No,No
484,Rania Sami,Female,23,Arunachal Pradesh,Deoghar,Single,13.9,70.56,70.13,7.5,No,Yes
485,Misha Shenoy,Female,24,Madhya Pradesh,Allahabad,Single,9.16,40.83,96.0,6.9,No,Yes
486,Saksham Chacko,Female,21,Haryana,Hosur,Single,9.3,41.42,82.51,6.0,Yes,No
487,Tejas Virk,Male,24,Karnataka,Jalandhar,Married,5.97,22.91,54.52,5.8,No,No
488,Jivin Khanna,Male,22,Mizoram,Berhampore,Single,1.73,0.65,97.39,5.1,No,No
489,Azad Kale,Female,21,Kerala,Darbhanga,Single,1.44,1.11,62.93,7.3,No,No
490,Pari Bali,Female,23,Uttarakhand,Bokaro,Single,6.93,35.45,66.86,8.9,Yes,No
491,Anahi Sampath,Male,22,Kerala,Tinsukia,Single,2.18,6.44,70.11,4.9,No,No
492,Jivika Vohra,Female,23,Odisha,Vijayanagaram,Single,9.5,50.07,52.56,7.0,No,No
493,Manikya Bains,Male,18,Andhra Pradesh,Bangalore,Single,13.33,66.82,74.83,6.1,No,Yes
494,Tarini Gupta,Male,17,Nagaland,Madanapalle,Single,13.36,56.96,56.17,6.2,No,No
495,Sara Warrior,Male,23,Madhya Pradesh,Serampore,Single,10.23,54.42,70.05,5.3,No,Yes
496,Kavya Luthra,Male,23,Sikkim,Bikaner,Single,3.96,23.85,67.54,8.1,Yes,No
497,Kiara Cheema,Female,18,Assam,Gopalpur,Single,13.08,60.43,88.64,6.4,Yes,No
498,Badal Halder,Male,19,Manipur,Bokaro,Single,13.41,69.15,90.16,6.7,No,No
499,Kabir Grewal,Other,18,Rajasthan,Dharmavaram,Single,3.75,14.47,57.67,5.5,No,No
500,Zaina Bora,Other,22,Kerala,Coimbatore,Single,11.32,57.09,68.33,4.9,Yes,No
501,Kimaya Rattan,Female,18,Manipur,Maheshtala,Single,5.01,18.73,68.67,4.4,Yes,Yes
502,Shayak Das,Female,18,Sikkim,Hosur,Single,12.24,52.23,57.57,7.6,Yes,Yes
503,Kavya Hayer,Male,17,Himachal Pradesh,Surat,Single,14.96,72.89,89.92,5.0,No,No
504,Vardaniya Chadha,Female,18,Chhattisgarh,Hyderabad,Single,1.42,6.48,85.36,7.5,Yes,No
505,Suhana Baria,Female,24,Odisha,Bijapur,Single,13.56,65.81,59.52,6.0,No,No
506,Keya Loyal,Male,23,Gujarat,Davanagere,Single,9.72,42.68,68.34,6.1,No,Yes
507,Amani Sem,Female,24,Andhra Pradesh,Rampur,Single,14.63,71.15,55.29,6.3,Yes,No
508,Nehmat Sankar,Female,17,Andhra Pradesh,Malda,Single,7.51,38.9,81.41,5.8,No,No
509,Jayant Basak,Female,20,Manipur,Ratlam,Single,12.86,64.08,56.07,4.5,Yes,No
510,Anay Sama,Female,19,Meghalaya,Ahmednagar,Single,1.87,10.26,99.3,5.5,No,No
511,Lakshay Chada,Female,24,Mizoram,Ghaziabad,Single,5.69,25.1,89.03,7.3,Yes,No
512,Pari Sarin,Male,17,Meghalaya,Chapra,Single,1.94,15.56,69.51,7.3,No,No
513,Ahana  Sehgal,Female,22,Himachal Pradesh,Bhubaneswar,Single,14.65,67.37,78.93,5.4,No,No
514,Samaira Gala,Female,20,Jharkhand,South Dumdum,Single,12.44,64.64,95.57,6.3,Yes,No
515,Neelofar Jayaraman,Male,17,Arunachal Pradesh,Morbi,Married,12.94,70.61,77.7,5.0,Yes,Yes
516,Rasha Shere,Male,17,Andhra Pradesh,Jalgaon,Single,14.13,73.05,58.72,5.1,No,No
517,Kiaan Joshi,Male,19,Sikkim,Amravati,Single,2.19,9.94,68.94,4.1,Yes,Yes
